trust_code,site_code,year,trust_name,trust_type,site_name,site_type,area_occupied_m2,volume_heated_m3,area_patient_m2,area_nonpatient_m2,consumed_gas_kwh,consumed_oil_kwh,consumed_coal_kwh,consumed_electricity_green_kwh,consumed_fuel_green_kwh,water_total_m3,waste_incineration_tonnes,waste_alternative_tonnes,waste_landfill_tonnes,waste_eee_tonnes,waste_recycling_tonnes,consumed_electricity_total_kwh,produced_electricity_green_kwh,waste_onsite_tonnes,waste_total_tonnes,occupied_area_m2,waste_total_index,waste_recycling_index,electricity_index,gas_index_vol,electricity_green_index
RT2,RT202,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,10321.0,28650.0,,,1190183.0,0.0,0.0,0.0,0.0,9648.0,8.5,0.0,0.0,,0.0,1320001.0,,,8.5,,,,,41.54216404886562,
RT2,RT202,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,10321.0,28650.0,8659.0,1662.0,1093902.0,0.0,0.0,0.0,0.0,9560.0,11.11,0.0,0.0,0.0,0.0,1263504.0,,,11.11,10321.0,0.0010764460808061233,0.0,122.42069566902433,38.18157068062827,0.0
RT2,RT202,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,9810.0,25506.0,8142.0,1668.0,1109776.0,0.0,0.0,0.0,0.0,9315.0,11.11,0.0,0.0,0.0,0.0,1052313.0,,,11.11,9810.0,0.0011325178389398572,0.0,107.26941896024465,43.51038971222457,0.0
RT2,RT202,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,10246.0,22346.0,7387.0,1658.0,2368983.0,0.0,0.0,0.0,0.0,9179.0,5.4,0.0,20.0,0.0,5.4,1238719.0,,,30.799999999999997,9045.0,0.003405196241017136,0.0005970149253731343,136.95069098949696,106.01373847668486,0.0
RT2,RT202,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,GENERAL ACUTE HOSPITAL,10003.0,23063.0,7593.0,1746.0,2837515.0,0.0,0.0,0.0,0.0,9847.0,4.6,2.16,20.0,0.0,5.4,1225792.0,,,32.16,9339.0,0.003443623514294892,0.000578220366206232,131.2551665060499,123.03321337206782,0.0
RT2,RT202,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSP,MENTAL HEALTH AND LD,10003.0,23063.0,7593.0,1746.0,2466423.0,0.0,0.0,0.0,0.0,8460.0,2.3,4.975,10.0,,2.7,1225762.0,,,19.974999999999998,9339.0,0.0021388799657350893,0.000289110183103116,131.2519541706821,106.94285218748645,0.0
RT2,RT202,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,MENTAL HEALTH,10003.0,23223.0,7122.0,2266.0,2466423.0,0.0,0.0,0.0,0.0,10236.0,0.0,7.79,0.0,,0.0,1225762.0,,,7.79,9388.0,0.0008297827013208351,0.0,130.56689390711546,106.20604573052577,0.0
RT2,RT202,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,MENTAL HEALTH,10003.0,23223.0,7593.0,2266.0,1272262.0,0.0,0.0,0.0,0.0,5094.0,100.0,0.0,0.0,,0.0,665126.0,0.0,,100.0,9859.0,0.01014301653311695,0.0,67.46384014605944,54.78456702407097,0.0
RT2,RT202,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,MENTAL HEALTH,9388.0,23223.0,7593.0,1795.0,1075623.0,0.0,0.0,0.0,0.0,4082.0,0.25,6.11,65.9,0.6,15.3,560453.0,0.0,0.0,87.56,9388.0,0.009326800170430336,0.0016297400937366853,59.69887089902002,46.31714248805064,0.0
RT2,RT202,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,MENTAL HEALTH,10003.0,23223.0,7195.0,1795.0,2441237.0,0.0,0.0,0.0,0.0,9335.0,74.22,0.0,11.6,,14.1,1183115.0,0.0,0.0,99.91999999999999,8990.0,0.01111457174638487,0.0015684093437152392,131.60344827586206,105.12151746113767,0.0
RT2,RT202,2021-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,TAMESIDE GENERAL HOSPITAL,MENTAL HEALTH,10003.0,23223.0,7195.0,1795.0,2331266.0,0.0,0.0,156738.0,0.0,9391.0,33.22,20.87,1.87,,1.02,353809.0,0.0,0.0,56.980000000000004,8990.0,0.006338153503893215,0.00011345939933259177,39.35583982202447,100.38608276277829,17.434705228031145
RT2,RT203,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,OTHER INPATIENT,7592.0,19739.0,,,0.0,0.0,0.0,0.0,0.0,7974.0,20.9,0.0,0.0,,39.42,566109.0,,,60.32,,,,,0.0,
RT2,RT203,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,OTHER INPATIENT,7592.0,19739.0,4339.0,3253.0,0.0,0.0,0.0,0.0,0.0,7850.0,21.69,0.0,0.0,0.0,39.42,559500.0,,,61.11,7592.0,0.008049262381454161,0.005192307692307692,73.69599578503689,0.0,0.0
RT2,RT203,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,OTHER INPATIENT,7592.0,19739.0,4339.0,3253.0,0.0,0.0,0.0,0.0,0.0,7713.0,21.62,0.0,1.57,0.0,35.74,551620.0,,,58.93000000000001,7592.0,0.007762118018967335,0.004707586933614331,72.65806111696523,0.0,0.0
RT2,RT203,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,OTHER INPATIENT,7770.0,18538.0,4339.0,3253.0,1235700.0,0.0,0.0,0.0,0.0,7549.0,23.0,0.0,12.0,0.0,4.0,554982.0,,,39.0,7592.0,0.005136986301369863,0.0005268703898840885,73.1008956796628,66.6576761247168,0.0
RT2,RT203,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,OTHER INPATIENT,7747.0,18538.0,3396.0,3287.0,1178300.0,0.0,0.0,0.0,0.0,7788.0,0.0,12.0,4.0,0.0,0.0,556201.0,,,16.0,6683.0,0.0023941343707915607,0.0,83.2262456980398,63.561333477182,0.0
RT2,RT203,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSP,MENTAL HEALTH AND LD,7747.0,18538.0,3450.0,3685.0,1113200.0,0.0,0.0,0.0,0.0,7762.0,0.0,6.0,2.0,,0.0,551866.0,,,8.0,7135.0,0.0011212333566923615,0.0,77.34632095304835,60.049627791563275,0.0
RT2,RT203,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,MENTAL HEALTH,7747.0,18507.0,3450.0,3685.0,1100860.0,0.0,0.0,0.0,0.0,7542.0,0.0,0.0,0.0,,0.0,549862.0,,,0.0,7135.0,0.0,0.0,77.06545199719692,59.4834386988707,0.0
RT2,RT203,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,MENTAL HEALTH AND LD,7747.0,18507.0,3450.0,3685.0,1092011.0,0.0,0.0,0.0,0.0,7121.0,0.0,0.0,0.0,,0.0,542127.0,0.0,,0.0,7135.0,0.0,0.0,75.98135949544499,59.00529529367267,0.0
RT2,RT203,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,MENTAL HEALTH AND LD,7136.0,18507.0,3450.0,3686.0,1090011.0,0.0,0.0,0.0,0.0,7121.0,0.0,0.0,0.0,0.6,0.0,524127.0,0.0,,0.0,7136.0,0.0,0.0,73.4482903587444,58.89722807586319,0.0
RT2,RT203,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,MENTAL HEALTH AND LD,7747.0,18507.0,3450.0,3686.0,118577.0,0.0,0.0,0.0,0.0,7121.0,145.36,41.9,0.0,,0.0,1019926.0,0.0,,187.26000000000002,7136.0,0.026241591928251123,0.0,142.92684977578475,6.407143243097207,0.0
RT2,RT203,2021-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,ROYAL OLDHAM HOSPITAL,MENTAL HEALTH AND LD,7747.0,18507.0,3450.0,3686.0,283892.0,0.0,0.0,0.0,0.0,16502.0,38.69,50.39,0.0,,0.0,1009423.0,0.0,,89.08,7136.0,0.012483183856502243,0.0,141.45501681614348,15.339709299184092,0.0
RT2,RT204,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,OTHER INPATIENT,13029.0,33875.0,,,4077471.0,0.0,0.0,0.0,0.0,10147.0,5.3,0.0,5.4,,73.11,1012587.0,,,83.81,,,,,120.36814760147601,
RT2,RT204,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,OTHER INPATIENT,13029.0,33875.0,7807.0,3594.0,4900840.0,0.0,0.0,0.0,0.0,12300.0,7.93,0.0,5.4,1.3,73.11,1522200.0,,,86.44,11401.0,0.007581791070958688,0.006412595386369617,133.51460398210682,144.67424354243542,0.0
RT2,RT204,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,OTHER INPATIENT,13029.0,27144.0,7807.0,3594.0,5490200.0,0.0,0.0,0.0,0.0,12210.0,3.9,0.0,10.13,0.0,78.21,1520810.0,,,92.24,11401.0,0.008090518375581088,0.0068599245680203485,133.39268485220595,202.2620100206307,0.0
RT2,RT204,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,OTHER INPATIENT,13230.0,27144.0,7807.0,3594.0,5014061.0,0.0,0.0,0.0,0.0,11756.0,3.75,0.13,27.5,0.0,69.06,1471550.0,,,100.44,11401.0,0.00880975353039207,0.006057363389176389,129.07201122708534,184.720785440613,0.0
RT2,RT204,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,OTHER INPATIENT,13261.0,30679.0,7492.0,4461.0,5103555.0,0.0,0.0,0.0,0.0,13769.0,0.42,3.95,27.5,3.0,69.06,1352797.0,,,100.93,11953.0,0.008443905295741655,0.005777629047101146,113.17635739981594,166.35336875387074,0.0
RT2,RT204,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSP,MENTAL HEALTH AND LD,13261.0,30679.0,7492.0,4461.0,4810097.0,0.0,0.0,0.0,0.0,12772.0,0.21,4.46,13.75,,91.53,1439574.0,,,109.95,11953.0,0.009198527566301348,0.0076574918430519535,120.43620848322597,156.78793311385638,0.0
RT2,RT204,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,MENTAL HEALTH AND LD,13309.0,30972.0,7169.0,5119.0,4203516.0,0.0,0.0,0.0,0.0,14329.0,0.0,4.97,0.0,,114.0,1385832.0,,,118.97,12288.0,0.009681803385416667,0.00927734375,112.779296875,135.71987601704765,0.0
RT2,RT204,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,MENTAL HEALTH,13309.0,30972.0,7169.0,5119.0,4592025.0,0.0,0.0,0.0,0.0,13730.0,0.0,0.0,0.0,,77.25,1402866.0,0.0,,77.25,12288.0,0.00628662109375,0.00628662109375,114.16552734375,148.26375435877566,0.0
RT2,RT204,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,MENTAL HEALTH,12286.0,30972.0,7169.0,5117.0,4450951.0,0.0,0.0,0.0,0.0,16756.0,95.61,3.7,0.0,0.6,56.0,1209764.0,0.0,0.0,155.31,12286.0,0.012641217646101254,0.004558033534103858,98.46687286342178,143.70886607258169,0.0
RT2,RT204,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,MENTAL HEALTH,13309.0,30972.0,7169.0,5117.0,5079842.0,0.0,0.0,0.0,0.0,19899.0,4.96,0.0,0.0,,132.2,1255803.0,0.0,0.0,137.16,12286.0,0.011163926420315806,0.010760214878723749,102.21414618264691,164.01401265659305,0.0
RT2,RT204,2021-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,BIRCH HILL HOSPITAL,MENTAL HEALTH,13309.0,30972.0,7169.0,5117.0,4815464.0,0.0,0.0,360164.0,0.0,16045.0,16.4,0.0,0.0,,53.8,813008.0,0.0,0.0,70.19999999999999,12286.0,0.00571382060882305,0.004378967930978349,66.17353084811981,155.47798011106806,29.314992674588964
RT2,RT205,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MIXED SERVICE HOSPITAL,6393.0,16622.0,,,0.0,0.0,0.0,0.0,0.0,14525.0,10.1,0.0,0.0,,0.0,442800.0,,,10.1,,,,,0.0,
RT2,RT205,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MIXED SERVICE HOSPITAL,6393.0,16622.0,4289.0,1163.0,0.0,0.0,0.0,0.0,0.0,12450.0,11.5,0.0,0.0,1.3,0.0,481262.0,,,11.5,5452.0,0.0021093176815847395,0.0,88.27256052824652,0.0,0.0
RT2,RT205,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MIXED SERVICE HOSPITAL,6393.0,16622.0,4289.0,1163.0,0.0,0.0,0.0,0.0,0.0,8139.0,11.5,0.0,0.0,0.0,0.0,560628.0,,,11.5,5452.0,0.0021093176815847395,0.0,102.82978723404256,0.0,0.0
RT2,RT205,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MIXED SERVICE HOSPITAL,6393.0,16622.0,4289.0,1163.0,1098000.0,0.0,0.0,0.0,0.0,7959.0,11.5,0.0,12.0,0.0,0.0,546676.0,,,23.5,5452.0,0.004310344827586207,0.0,100.27072633895818,66.05703284803273,0.0
RT2,RT205,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MIXED SERVICE HOSPITAL,6472.0,15370.0,5934.0,0.0,0.0,0.0,0.0,0.0,0.0,7636.0,11.5,0.0,12.0,0.0,0.0,525991.0,,,23.5,5934.0,0.003960229187731716,0.0,88.6402089652848,0.0,0.0
RT2,RT205,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSP,MENTAL HEALTH AND LD,6472.0,15370.0,5164.0,1103.0,0.0,0.0,0.0,0.0,0.0,7682.0,5.75,0.0,6.0,,0.0,549540.0,,,11.75,6267.0,0.001874900271262167,0.0,87.68788894207755,0.0,0.0
RT2,RT205,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MENTAL HEALTH,6671.0,16021.0,5164.0,1103.0,0.0,0.0,0.0,0.0,0.0,7682.0,0.0,0.0,0.0,,0.0,502684.0,,,0.0,6267.0,0.0,0.0,80.21126535822563,0.0,0.0
RT2,RT205,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MENTAL HEALTH AND LD,10638.0,26710.0,6729.0,3497.0,139320.0,0.0,0.0,0.0,0.0,8727.0,0.0,0.0,0.0,,0.0,539597.0,0.0,,0.0,10226.0,0.0,0.0,52.76716213573245,5.216023961063272,0.0
RT2,RT205,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MENTAL HEALTH AND LD,10112.0,26710.0,6729.0,3383.0,120091.0,0.0,0.0,0.0,0.0,9999.0,0.0,0.0,0.0,0.6,0.0,485685.0,0.0,,0.0,10112.0,0.0,0.0,48.03055775316456,4.49610632721827,0.0
RT2,RT205,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MENTAL HEALTH AND LD,10630.0,26710.0,6729.0,3383.0,0.0,0.0,0.0,0.0,0.0,12522.0,0.0,0.0,0.0,,0.0,478990.0,0.0,,0.0,10112.0,0.0,0.0,47.36847310126582,0.0,0.0
RT2,RT205,2021-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,STEPPING HILL HOSPITAL,MENTAL HEALTH AND LD,10630.0,26710.0,6729.0,3383.0,0.0,0.0,0.0,145220.0,0.0,12490.0,31.95,20.07,1.28,,0.2,327809.0,0.0,,53.5,10112.0,0.0052907436708860755,1.9778481012658228e-05,32.417820411392405,0.0,14.36115506329114
RT2,RT208,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),OTHER INPATIENT,3198.0,10134.0,,,0.0,0.0,0.0,0.0,0.0,6414.0,25.0,0.0,0.0,,0.0,197411.0,,,25.0,,,,,0.0,
RT2,RT208,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),OTHER INPATIENT,4827.0,12550.0,3709.0,1118.0,0.0,0.0,0.0,0.0,0.0,6350.0,24.99,0.0,0.0,0.0,0.0,338935.0,,,24.99,4827.0,0.005177128651336234,0.0,70.2164905738554,0.0,0.0
RT2,RT208,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),OTHER INPATIENT,3898.0,12550.0,3709.0,1118.0,0.0,0.0,0.0,0.0,0.0,6760.0,24.6,0.0,0.0,0.0,0.0,360791.0,,,24.6,4827.0,0.00509633312616532,0.0,74.7443546716387,0.0,0.0
RT2,RT208,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),OTHER INPATIENT,3898.0,12550.0,3650.0,181.0,1354500.0,0.0,0.0,0.0,0.0,6710.0,19.07,0.0,0.0,0.0,0.1,354147.0,,,19.17,3831.0,0.005003915426781519,2.6102845210127905e-05,92.44244322631167,107.92828685258964,0.0
RT2,RT208,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),OTHER INPATIENT,4751.0,10874.0,3910.0,582.0,1167792.0,0.0,0.0,0.0,0.0,6857.0,0.18,19.51,0.0,0.0,0.1,359945.0,,,19.790000000000003,4492.0,0.004405609973285842,2.226179875333927e-05,80.13023152270704,107.39304763656428,0.0
RT2,RT208,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS,MENTAL HEALTH AND LD,4751.0,10874.0,3910.0,841.0,1337533.0,0.0,0.0,0.0,0.0,6945.0,0.09,20.305,0.0,,0.05,371359.0,,,20.445,4751.0,0.004303304567459482,1.0524100189433804e-05,78.16438644495895,123.00285083685856,0.0
RT2,RT208,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),COMMUNITY HOSPITAL,3943.0,9542.0,3272.0,671.0,1295473.0,0.0,0.0,0.0,0.0,6945.0,0.0,21.1,0.0,,0.0,376126.0,,,21.1,3943.0,0.005351255389297489,0.0,95.39081917321836,135.7653531754349,0.0
RT2,RT208,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),COMMUNITY HOSPITAL,3943.0,9542.0,3272.0,671.0,1325696.0,0.0,0.0,0.0,0.0,6748.0,0.0,0.0,0.0,,0.0,370240.0,0.0,,0.0,3943.0,0.0,0.0,93.8980471722039,138.93271850765038,0.0
RT2,RT208,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),COMMUNITY HOSPITAL,3943.0,9542.0,3272.0,671.0,1325696.0,,,0.0,,,0.22,19.48,40.11,0.6,8.85,370240.0,,,68.66,3943.0,0.017413137205173724,0.0022444838955110323,93.8980471722039,138.93271850765038,0.0
RT2,RT208,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),COMMUNITY HOSPITAL,0.0,9542.0,3272.0,671.0,1325696.0,,,0.0,,,0.22,19.48,40.11,,8.85,370240.0,,,68.66,3943.0,0.017413137205173724,0.0022444838955110323,93.8980471722039,138.93271850765038,0.0
RT2,RT208,2021-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),COMMUNITY HOSPITAL,0.0,9542.0,3272.0,671.0,1325696.0,,,0.0,,,0.22,19.48,40.11,,8.85,370240.0,,,68.66,3943.0,0.017413137205173724,0.0022444838955110323,93.8980471722039,138.93271850765038,0.0
RT2,RT210,2011-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,OTHER INPATIENT,1793.0,4460.0,,,480159.0,0.0,0.0,0.0,0.0,1683.0,0.3,0.0,3.43,,11.44,130615.0,,,15.17,,,,,107.65896860986547,
RT2,RT210,2012-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,OTHER INPATIENT,1793.0,4460.0,1038.0,755.0,414752.0,0.0,0.0,0.0,0.0,1690.0,0.82,0.0,3.43,0.0,11.44,130094.0,,,15.69,1793.0,0.008750697155605131,0.006380368098159509,72.55660903513665,92.99372197309417,0.0
RT2,RT210,2013-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,OTHER INPATIENT,1793.0,4460.0,1038.0,755.0,519904.0,0.0,0.0,0.0,0.0,1710.0,0.15,0.0,0.34,0.0,11.07,126388.0,,,11.56,1793.0,0.006447295036252092,0.006174010039040714,70.48968209704407,116.57040358744395,0.0
RT2,RT210,2014-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,OTHER INPATIENT,1793.0,4460.0,1038.0,755.0,429008.0,0.0,0.0,0.0,0.0,1801.0,0.21,0.0,3.77,0.0,10.49,132915.0,,,14.47,1793.0,0.008070273284997211,0.0058505298382599,74.12994980479642,96.19013452914798,0.0
RT2,RT210,2015-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,OTHER INPATIENT,1756.0,4261.0,995.0,616.0,407188.0,0.0,0.0,0.0,0.0,1405.0,1.07,0.0,0.8,0.0,10.64,140675.0,,,12.510000000000002,1611.0,0.007765363128491621,0.006604593420235879,87.32153941651148,95.56160525698193,0.0
RT2,RT210,2016-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,MENTAL HEALTH AND LD,1756.0,4261.0,995.0,616.0,374881.0,0.0,0.0,0.0,0.0,1379.0,0.535,0.165,0.4,,12.58,126698.0,,,13.68,1611.0,0.008491620111731843,0.007808814400993172,78.64556176288019,87.97958225768599,0.0
RT2,RT210,2017-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,COMMUNITY HOSPITAL,1756.0,4261.0,905.0,706.0,481526.0,0.0,0.0,0.0,0.0,1479.0,0.0,0.33,0.0,,14.52,128126.0,,,14.85,1611.0,0.009217877094972066,0.009013035381750465,79.53196772191185,113.00774466087773,0.0
RT2,RT210,2018-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,COMMUNITY HOSPITAL,1756.0,4261.0,905.0,706.0,395958.0,0.0,0.0,0.0,0.0,1271.0,0.0,0.0,0.0,,12.5,123535.0,0.0,,12.5,1611.0,0.007759155803848541,0.007759155803848541,76.68218497827436,92.92607369162168,0.0
RT2,RT210,2019-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,COMMUNITY HOSPITAL,1611.0,4261.0,905.0,706.0,320012.0,0.0,0.0,0.0,0.0,1898.0,10.16,0.0,0.0,0.6,5.74,121775.0,0.0,,15.9,1611.0,0.009869646182495345,0.0035630043451272504,75.58969584109249,75.10255808495658,0.0
RT2,RT210,2020-01-01,PENNINE CARE NHS FOUNDATION TRUST,MENTAL HEALTH AND LEARNING DISABILITY,HEATHFIELD HOUSE,COMMUNITY HOSPITAL,0.0,4261.0,905.0,706.0,357225.0,0.0,0.0,0.0,0.0,1606.0,2.4,0.0,0.0,,12.8,118871.0,0.0,,15.200000000000001,1611.0,0.009435133457479827,0.007945375543140907,73.78708876474239,83.83595400140813,0.0
