Organisation Code,Organisation Name,Commissioning Region,Organisation Type,Site Code,Site Name,Site Type,Post Code,Hard FM (Estates) costs (£),Soft FM (Hotel services) costs (£),Estates and facilities finance costs (£),Maintenance service costs (£),Income received for area leased out for retail sales (£),Area leased out for retail sales (m²),Gross internal floor area (m²),Occupied floor area (m²),NHS estate occupied floor area (%),Site heated volume (m³),Building footprint (m²),Site land area (Hectare),Clinical space (m²),Non-clinical space (m²),Not functionally suitable - occupied floor area (%),Not functionally suitable - patient occupied floor area (%),Floor area - empty (%),Floor area - under used (%),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Risk adjusted backlog cost (£),Energy costs (all energy supplies) (£),Electricity consumed (kWh),Gas consumed (kWh),Oil  consumed (kWh),Coal consumed (kWh),Steam consumed (kWh),Hot water consumed (kWh),Electricity consumed - renewable (kWh),Non-fossil fuel consumed - renewable (kWh),"Fossil energy input to CHP system/s
 (kWh)","Thermal energy output of CHP system/s
 (kWh)","Electrical energy output of CHP system/s
 (kWh)",Exported electricity (kWh),Exported thermal energy (kWh),Water cost (£),Sewage cost (£),Water volume (including borehole) (m³),"Clinical waste cost
 (£)",Clinical waste volume (Tonnes),Special waste cost (£),Special waste volume (Tonnes),Domestic waste cost (£),"Waste recycling, recovery cost (£)",Parking spaces available (No.),Designated disabled parking spaces (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Cleaning service cost (£),Cleaning staff (WTE),Routine cleaning method/s - Traditional wet-mopping (disposable) (Yes/No),Routine cleaning method/s - Traditional wet-mopping (reusable) (Yes/No),Routine cleaning method/s - Microfibre (disposable) (Yes/No),Routine cleaning method/s - Microfibre (reusable) (Yes/No),Routine cleaning method/s - Disposable wipes (Yes/No),Routine cleaning method/s - Other (Yes/No),Enhanced cleaning method/s - Steam Cleaning (Yes/No),Enhanced cleaning method/s - Hydrogen peroxide fogging (Yes/No),Enhanced cleaning method/s - UV Light (Yes/No),Enhanced cleaning method/s - Chlorine-releasing cleaner (Yes/No),Enhanced cleaning method/s - Sporicidal cleaner (Yes/No),Enhanced cleaning method/s - Other (Yes/No),Cleaning audit processes - Visual audits based on the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - Visual audits based on an alternative Specification to the National Specification for Cleanliness or Publically Available Specification (Yes/No),Cleaning audit processes - ATP Swab Testing (Yes/No),Cleaning audit processes - UV light Testing (Yes/No),Cleaning audit processes - Microbiological Swab Testing (Yes/No),Cleaning audit processes - Other (Yes/No),Cost of cleaning occupied floor area assessed as Red/Very High Risk (£),Occupied floor area assessed as Red/Very High Risk (%),Required standard for occupied floor area assessed as Red/Very High Risk (%),Achieved standard for occupied floor area identified as Red/Very High Risk (%),Cost of cleaning occupied floor area assessed as Amber/High and Significant Risk (£),Occupied floor area assessed as Amber/High and Significant Risk (%),Required standard for occupied floor area assessed as Amber/High and Significant Risk (%),Achieved standard for occupied floor area identified as Amber/High and Significant Risk (%),Cost of cleaning occupied floor area assessed as Green/Low Risk (£),Occupied floor area assessed as Green/Low Risk (%),Required standard for occupied floor area assessed as Green/Low Risk (%),Achieved standard for occupied floor area identified as Green/Low Risk (%),Cost of cleaning the occupied floor area not requiring regular cleaning (£),Occupied floor area not requiring regular cleaning (%),Inpatient food service cost (£),Inpatient main meals requested (No.),Cost of feeding one inpatient per day (inpatient meal day) (£),Laundry and linen service cost (£),Pieces per annum (No.),Laundry and linen service used (Select),Portering service cost (£),Portering staff (WTE)
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXC03,BEXHILL HOSPITAL,Community hospital (with inpatient beds),TN40 2DZ,349394.00,682310.00,604827.00,165496.00,0.00,0.00,5059.00,5059.00,100.00,13657.00,4777.00,2.33,3044.00,2015.00,0.00,0.00,0.00,0.00,3.00,8.00,0.00,0.00,17.00,0.00,0.00,0.00,33.00,0.00,50.00,27924.00,261870.00,129073.00,77047.00,300653.00,94691.00,195501.00,1222400.00,0.00,0.00,0.00,0.00,201450.00,0.00,0.00,0.00,0.00,0.00,0.00,12796.00,24227.00,10642.00,0.00,0.00,7115.00,13.78,6392.00,50.00,110.00,9.00,0.00,0.00,No,275103.00,12.47,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,35283.00,11.00,98.00,95.00,216698.00,66.00,95.00,93.00,23122.00,23.00,75.00,75.00,0.00,0.00,154196.00,51503.00,8.98,41468.00,149709.00,2. Full Service – In house,66805.00,3.50
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXC42,RYE MEMORIAL CARE CENTRE,Community hospital (with inpatient beds),TN31 7NJ,117995.00,163919.00,100000.00,23259.00,0.00,0.00,797.00,797.00,100.00,2152.00,797.00,0.08,681.00,116.00,0.00,0.00,0.00,0.00,2.00,7.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,20520.00,2052.00,1026.00,20681.00,17032.00,60110.00,301035.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.00,1425.00,488.00,0.00,0.00,3268.00,5.06,1095.00,0.00,76.00,6.00,0.00,0.00,No,71813.00,3.33,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,95.00,0.00,71183.00,100.00,95.00,95.00,0.00,0.00,85.00,0.00,0.00,0.00,60938.00,18165.00,10.06,8697.00,32382.00,2. Full Service – In house,0.00,0.00
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXCLD,CROWBOROUGH WAR MEMORIAL HOSPITAL,Community hospital (with inpatient beds),TN6 1HF,53172.00,248839.00,127210.00,25921.00,0.00,0.00,1073.00,1073.00,100.00,2519.00,994.00,0.10,923.00,150.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,90.00,0.00,0.00,0.00,0.00,10.00,5159.00,8599.00,20588.00,16031.00,16375.00,12555.00,0.00,160065.00,0.00,0.00,0.00,0.00,54302.00,0.00,0.00,0.00,0.00,0.00,0.00,460.00,874.00,361.00,0.00,0.00,328.00,0.57,601.00,30.00,87.00,6.00,0.00,0.00,No,137285.00,6.01,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,30321.00,35.00,98.00,94.00,47371.00,55.00,95.00,98.00,2391.00,9.00,75.00,75.00,0.00,0.00,48913.00,13104.00,11.20,9048.00,32665.00,2. Full Service – In house,22940.00,1.00
RXC,EAST SUSSEX HEALTHCARE NHS TRUST,SOUTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXCLF,FIRWOOD HOUSE,Community hospital (with inpatient beds),BN22 9QJ,Not Applicable,Not Applicable,118028.00,Not Applicable,0.00,0.00,821.00,821.00,100.00,2216.00,0.00,0.00,794.00,27.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,19.00,2.00,0.00,0.00,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,AGGRE,AGGREGATE SITE,Aggregate Site,DN4 8QN,290460.00,1136680.00,2453819.00,178385.00,0.00,0.00,10613.00,10613.00,100.00,26330.00,6137.00,1.37,7485.00,3128.00,0.00,0.00,0.00,5.62,0.00,0.00,0.00,8.70,5.19,13.72,14.61,11.39,15.03,0.00,31.36,0.00,78000.00,19000.00,120000.00,85427.00,107587.00,656137.00,1455503.00,0.00,0.00,0.00,0.00,8579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15850.00,20.93,0.00,0.00,29552.00,40000.00,197.00,24.00,0.00,0.00,No,261164.00,14.23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,214436.00,7.08
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE07,WOODLANDS UNIT,Other inpatient,S60 2UD,181263.00,380438.00,871061.00,117395.00,0.00,0.00,3385.00,3385.00,100.00,9816.00,2700.00,1.00,2925.00,460.00,0.00,0.00,0.00,19.50,42.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40966.00,258015.00,476095.00,0.00,0.00,0.00,0.00,28254.00,0.00,0.00,0.00,0.00,0.00,0.00,2971.00,3468.00,2347.00,425.00,1.14,0.00,0.00,5438.00,5438.00,25.00,6.00,0.00,0.00,No,210548.00,7.43,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,181935.00,86.00,95.00,94.00,28613.00,14.00,85.00,94.00,0.00,0.00,91919.00,19018.00,9.67,8360.00,28548.00,2. Full Service – In house,20532.00,0.68
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE11,"ST JOHN'S HOSPICE, DONCASTER",Other inpatient,,111486.00,284665.00,34813.00,82263.00,0.00,0.00,2372.00,2372.00,100.00,6077.00,2150.00,1.44,1787.00,585.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,12.39,33.98,53.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20000.00,500.00,30018.00,136783.00,614319.00,0.00,0.00,0.00,0.00,27954.00,0.00,0.00,0.00,0.00,0.00,0.00,2448.00,2594.00,1934.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,8.00,0.00,0.00,No,83944.00,2.99,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,67155.00,66.00,95.00,94.00,16788.00,34.00,85.00,94.00,0.00,0.00,65345.00,4792.00,27.27,7842.00,18668.00,2. Full Service – In house,9858.00,0.33
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE12,SWALLOWNEST COURT,Mental Health,S26 4TH,216626.00,525623.00,771025.00,159845.00,0.00,0.00,4609.00,4609.00,100.00,10074.00,4130.00,2.64,3973.00,636.00,0.00,0.00,0.00,0.00,54.00,6.00,0.00,10.85,0.00,89.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18000.00,45000.00,3153.00,74361.00,281098.00,1300127.00,0.00,0.00,0.00,0.00,43438.00,0.00,0.00,0.00,0.00,0.00,0.00,5527.00,5582.00,4004.00,1780.00,2.12,1.00,1.77,5211.00,5248.00,81.00,5.00,0.00,0.00,No,245282.00,8.48,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,220753.00,86.00,95.00,94.00,24529.00,14.00,85.00,94.00,0.00,0.00,187459.00,40930.00,9.16,12227.00,41756.00,2. Full Service – In house,36144.00,1.19
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE13,EMERALD LODGE,Mental Health,DN5 0JR,227800.00,133811.00,367590.00,103298.00,0.00,0.00,1911.00,1911.00,100.00,4585.00,1911.00,2.47,1464.00,447.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28816.00,151074.00,469813.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,1856.00,1517.00,280.00,0.19,1.00,0.03,1592.00,1753.00,43.00,4.00,0.00,0.00,No,93980.00,3.57,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,91098.00,56.00,95.00,94.00,2882.00,44.00,85.00,94.00,0.00,0.00,22876.00,9550.00,4.79,1827.00,6240.00,2. Full Service – In house,7942.00,0.26
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE30,NEW BEGINNINGS,Mental Health,DN4 0QP,63169.00,58413.00,167934.00,46611.00,0.00,0.00,1344.00,1344.00,100.00,3327.00,977.00,0.17,1124.00,220.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16724.00,95619.00,198439.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1117.00,1283.00,878.00,340.00,0.42,1.00,0.02,2010.00,2100.00,22.00,2.00,0.00,0.00,No,30213.00,1.31,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,30213.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5640.00,3504.00,3.22,390.00,859.00,3. Hybrid,5586.00,0.18
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE80,TICKHILL ROAD HOSPITAL,Mixed service hospital,DN4 8QN,2114275.00,2608685.00,3550898.00,1312515.00,0.00,0.00,34559.00,29280.00,84.05,99861.00,32912.00,28.09,17344.00,11839.00,0.00,0.00,15.56,3.69,163.00,11.00,0.20,26.07,12.32,5.13,21.25,17.27,3.87,0.80,13.09,0.00,121000.00,116000.00,150100.00,185680.00,489460.00,2520352.00,6737319.00,0.00,0.00,0.00,0.00,10116.00,0.00,0.00,0.00,0.00,0.00,0.00,33059.00,30704.00,34313.00,8035.00,21.04,1.00,20.11,17863.00,10705.00,809.00,35.00,0.00,0.00,No,1229177.00,52.67,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,1015493.00,60.00,95.00,94.00,224120.00,40.00,85.00,94.00,0.00,0.00,478427.00,104460.00,9.16,84527.00,288652.00,2. Full Service – In house,120781.00,3.99
RXE,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXE92,GREAT OAKS INPATIENT UNIT,Mental Health,DN16 2JX,141143.00,315390.00,394356.00,104147.00,0.00,0.00,3003.00,3003.00,100.00,8967.00,2015.00,1.52,2015.00,988.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65000.00,0.00,0.00,65000.00,43844.00,233349.00,722395.00,0.00,0.00,0.00,0.00,32822.00,0.00,0.00,0.00,0.00,0.00,0.00,4089.00,3169.00,3424.00,800.00,2.98,150.00,1.05,5240.00,5272.00,57.00,9.00,0.00,0.00,No,149502.00,5.17,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,119601.00,67.00,95.00,94.00,29900.00,33.00,85.00,94.00,0.00,0.00,106183.00,19664.00,10.80,7933.00,27092.00,2. Full Service – In house,9200.00,0.30
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,AGGRE,AGGREGATE SITE,Aggregate Site,WF1 4DG,420240.00,285988.00,1243158.00,49408.00,0.00,0.00,30831.00,30579.00,100.00,72932.00,5424.00,0.54,26971.00,3403.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,17.00,59.00,8.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,99855.00,247219.00,525705.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3505.00,3383.00,1528.00,24897.00,22.00,0.00,0.00,4078.00,0.00,0.00,0.00,0.00,0.00,No,42685.00,1.48,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,132.00,1000.00,2. Full Service – In house,0.00,0.00
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXF03,PONTEFRACT HOSPITAL,General acute hospital,WF8 1PL,2905358.00,2478767.00,11221512.00,1115450.00,0.00,0.00,23049.00,21220.00,100.00,69444.00,5910.00,6.05,12318.00,8902.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,103000.00,226000.00,40000.00,126900.00,654525.00,4534290.00,4174813.00,374500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35736.00,34369.00,23589.00,733.00,1.92,20925.00,54.98,21303.00,0.00,326.00,15.00,1.40,0.16,Yes,742764.00,23.59,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,242409.00,18.00,95.00,99.00,371231.00,46.00,94.00,98.00,129124.00,36.00,90.00,99.00,0.00,0.00,174698.00,44265.00,12.43,171205.00,292890.00,1. Full Service – Contracted,401093.00,13.00
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXF05,PINDERFIELDS HOSPITAL,General acute hospital,WF1 4DG,11510020.00,16028238.00,47427793.00,4603307.00,100000.00,149.00,106563.00,106563.00,100.00,324531.00,64789.00,31.81,79106.00,27457.00,0.93,0.00,0.00,0.00,321.00,3.00,3.00,86.00,1.00,0.00,6.00,1.00,0.00,0.00,3.00,0.00,768000.00,1479000.00,395000.00,838200.00,2846345.00,21881788.00,15658036.00,786707.00,0.00,0.00,0.00,0.00,0.00,592403.00,345000.00,206018.00,0.00,0.00,131313.00,181237.00,111664.00,14643.00,20.45,219689.00,306.81,85213.00,0.00,2354.00,112.00,1.40,0.16,Yes,5509933.00,184.07,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,1077910.00,16.00,95.00,98.00,3928816.00,55.00,93.00,97.00,490962.00,28.00,90.00,96.00,12245.00,1.00,2641794.00,627510.00,12.43,689785.00,2587032.00,1. Full Service – Contracted,2323347.00,93.11
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXF10,DEWSBURY HOSPITAL,General acute hospital,WF13 4HS,4199925.00,6668191.00,4611719.00,1471855.00,0.00,0.00,50435.00,49703.00,99.00,157720.00,33463.00,9.95,31936.00,17662.00,1.83,15.32,0.80,0.00,28.00,62.00,0.00,0.00,6.00,52.00,19.00,2.00,2.00,2.00,17.00,0.00,3425500.00,14102500.00,531000.00,4456600.00,1149687.00,7626231.00,12628675.00,427947.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71927.00,80381.00,65931.00,22097.00,21.66,122716.00,120.28,68510.00,0.00,1175.00,44.00,1.40,0.16,Yes,2430446.00,93.81,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,493381.00,15.00,95.00,97.00,1776622.00,55.00,94.00,97.00,160442.00,18.00,92.00,93.00,0.00,12.00,1088143.00,276216.00,14.29,514046.00,1210518.00,1. Full Service – Contracted,949715.00,38.67
RXF,MID YORKSHIRE HOSPITALS NHS TRUST,NORTH OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,RXF15,QUEEN ELIZABETH HOUSE,Community hospital (with inpatient beds),WF1 4AA,176115.00,352720.00,952.00,86711.00,0.00,0.00,1726.00,1726.00,100.00,5760.00,863.00,0.64,1726.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,120000.00,50000.00,0.00,121700.00,59355.00,105978.00,330850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2668.00,2626.00,1892.00,4.00,0.02,3111.00,13.23,3527.00,0.00,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,AGGRE,AGGREGATE SITE,Aggregate Site,WF1 3SP,947328.00,773144.00,1511345.00,261324.00,0.00,0.00,25232.00,25232.00,100.00,81316.00,18563.00,5.18,8574.00,16658.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,7.00,13.00,24.00,5.00,9.00,3.00,36.00,0.00,160367.00,591512.00,256802.00,180315.00,310988.00,1381545.00,3417577.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5004.00,4619.00,9623.00,9078.00,21.51,5097.00,13.35,35806.00,6774.00,421.00,27.00,0.00,0.00,No,367539.00,38.57,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.00,0.00,0.00,0.00,0.00,0. No Service,292864.00,12.38
RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXG10,FIELDHEAD HOSPITAL,Mental Health,WF1 3SP,1823845.00,2473189.00,175405.00,630782.00,0.00,0.00,19168.00,19168.00,100.00,49972.00,18211.00,14.16,12152.00,7016.00,0.00,0.00,0.00,0.00,50.00,82.00,0.00,0.00,13.00,0.00,1.00,86.00,0.00,0.00,0.00,0.00,0.00,262677.00,32575.00,5885.00,257682.00,1859854.00,3331918.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26041.00,33142.00,59183.00,3407.00,5.07,4567.00,18.13,15862.00,13337.00,514.00,19.00,0.00,0.00,No,1355224.00,46.30,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,442673.00,145236.00,9.14,30896.00,77629.00,3. Hybrid,302370.00,8.00
RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NORTH OF ENGLAND COMMISSIONING REGION,MENTAL HEALTH AND LEARNING DISABILITY,RXG11,NEWTON LODGE,Mental Health,WF1 3SP,691582.00,567455.00,1360.00,360447.00,0.00,0.00,8651.00,8651.00,100.00,25305.00,5100.00,1.41,7526.00,1125.00,0.00,0.00,0.00,0.00,78.00,25.00,0.00,51.00,10.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149274.00,899987.00,2618569.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5460.00,6949.00,12409.00,1341.00,1.32,819.00,0.01,0.00,0.00,11.00,1.00,0.00,0.00,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332836.00,109200.00,9.14,17873.00,44906.00,3. Hybrid,28515.00,1.40
